QUOTE_READTIME,CONTRACT,SPY PRICE,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,PRICECLOSE,ROI %,y,INFLATION%,VIX PRICE
2021-10-04 12:00:00,447.0 2021-10-08,428.37, 2021-10-08,4.17,0.02417,0.00621,0.02809,-0.0456,0.00144,0.18606,3326,0.08,447.0,0.043,18.63,0.06,-25.0,1.0,0.3,23.38
2021-10-04 12:00:00,447.5 2021-10-08,428.37, 2021-10-08,4.17,0.02143,0.00566,0.02634,-0.04082,0.00087,0.18577,219,0.06,447.5,0.045,19.13,0.05,-16.66666667,1.0,0.3,23.38
2021-10-04 12:30:00,430.0 2021-10-08,427.43, 2021-10-08,4.15,0.41005,0.03624,0.19159,-0.45068,0.02305,0.21662,5566,3.15,430.0,0.006,2.57,6.11,93.96825397,2.0,0.3,23.94
2021-10-04 12:30:00,431.0 2021-10-08,427.43, 2021-10-08,4.15,0.37168,0.03611,0.18642,-0.42761,0.02063,0.21231,2386,2.69,431.0,0.008,3.57,5.31,97.39776952,2.0,0.3,23.94
2021-10-04 12:30:00,432.0 2021-10-08,427.43, 2021-10-08,4.15,0.33394,0.03536,0.18008,-0.401,0.01836,0.20862,5525,2.25,432.0,0.011,4.57,4.63,105.7777778,2.0,0.3,23.94
2021-10-04 12:30:00,433.0 2021-10-08,427.43, 2021-10-08,4.15,0.29496,0.03424,0.17024,-0.36993,0.01661,0.20395,4627,1.86,433.0,0.013,5.57,3.95,112.3655914,2.0,0.3,23.94
2021-10-04 12:30:00,434.0 2021-10-08,427.43, 2021-10-08,4.15,0.25801,0.03272,0.15926,-0.33604,0.01478,0.19968,2095,1.54,434.0,0.015,6.57,3.22,109.0909091,2.0,0.3,23.94
2021-10-04 12:30:00,435.0 2021-10-08,427.43, 2021-10-08,4.15,0.22217,0.03079,0.14727,-0.30124,0.0124,0.19647,4993,1.24,435.0,0.018,7.57,2.62,111.2903226,2.0,0.3,23.94
2021-10-04 12:30:00,436.0 2021-10-08,427.43, 2021-10-08,4.15,0.18994,0.02843,0.1335,-0.26763,0.01022,0.19313,2470,0.99,436.0,0.02,8.57,2.1,112.1212121,2.0,0.3,23.94
2021-10-04 12:30:00,437.0 2021-10-08,427.43, 2021-10-08,4.15,0.15954,0.02587,0.12013,-0.23409,0.00926,0.19033,1719,0.79,437.0,0.022,9.57,1.67,111.3924051,2.0,0.3,23.94
2021-10-04 12:30:00,437.5 2021-10-08,427.43, 2021-10-08,4.15,0.1459,0.02447,0.11259,-0.217,0.0087,0.18931,945,0.75,437.5,0.024,10.07,1.42,89.33333333,2.0,0.3,23.94
2021-10-04 12:30:00,438.0 2021-10-08,427.43, 2021-10-08,4.15,0.13326,0.0231,0.10616,-0.20015,0.00745,0.18824,1744,0.66,438.0,0.025,10.57,1.22,84.84848485,2.0,0.3,23.94
2021-10-04 12:30:00,439.0 2021-10-08,427.43, 2021-10-08,4.15,0.10951,0.02039,0.09246,-0.17121,0.0059,0.18689,1345,0.51,439.0,0.027,11.57,0.94,84.31372549,2.0,0.3,23.94
2021-10-04 12:30:00,440.0 2021-10-08,427.43, 2021-10-08,4.15,0.09092,0.0178,0.08069,-0.14697,0.0053,0.18635,4231,0.38,440.0,0.029,12.57,0.64,68.42105263,2.0,0.3,23.94
2021-10-04 12:30:00,441.0 2021-10-08,427.43, 2021-10-08,4.15,0.07308,0.01525,0.06828,-0.12059,0.00453,0.18466,3687,0.31,441.0,0.032,13.57,0.45,45.16129032,2.0,0.3,23.94
2021-10-04 12:30:00,442.0 2021-10-08,427.43, 2021-10-08,4.15,0.06041,0.01304,0.05904,-0.10205,0.00361,0.18522,3653,0.24,442.0,0.034,14.57,0.32,33.33333333,2.0,0.3,23.94
2021-10-04 12:30:00,442.5 2021-10-08,427.43, 2021-10-08,4.15,0.05385,0.01196,0.05408,-0.09192,0.00256,0.18469,1166,0.21,442.5,0.035,15.07,0.27,28.57142857,2.0,0.3,23.94
2021-10-04 12:30:00,443.0 2021-10-08,427.43, 2021-10-08,4.15,0.04849,0.01102,0.04966,-0.0854,0.00279,0.18625,3000,0.2,443.0,0.036,15.57,0.22,10.0,1.0,0.3,23.94
2021-10-04 12:30:00,444.0 2021-10-08,427.43, 2021-10-08,4.15,0.04095,0.00953,0.04425,-0.07468,0.00245,0.18846,1920,0.16,444.0,0.039,16.57,0.14,-12.5,1.0,0.3,23.94
2021-10-04 12:30:00,445.0 2021-10-08,427.43, 2021-10-08,4.15,0.03362,0.008,0.0369,-0.06345,0.00194,0.19021,3387,0.12,445.0,0.041,17.57,0.1,-16.66666667,1.0,0.3,23.94
2021-10-04 12:30:00,446.0 2021-10-08,427.43, 2021-10-08,4.15,0.02651,0.00657,0.03028,-0.05036,0.00172,0.18978,712,0.1,446.0,0.043,18.57,0.07,-30.0,0.0,0.3,23.94
2021-10-04 12:30:00,447.0 2021-10-08,427.43, 2021-10-08,4.15,0.02404,0.00581,0.02788,-0.04616,0.00135,0.19447,3935,0.09,447.0,0.046,19.57,0.06,-33.33333333,0.0,0.3,23.94
2021-10-04 12:30:00,447.5 2021-10-08,427.43, 2021-10-08,4.15,0.02101,0.00532,0.02485,-0.04139,0.00084,0.19477,221,0.08,447.5,0.047,20.07,0.05,-37.5,0.0,0.3,23.94
2021-10-04 13:00:00,430.0 2021-10-08,427.19, 2021-10-08,4.12,0.4019,0.03602,0.19037,-0.45185,0.02205,0.21799,6428,3.08,430.0,0.007,2.81,6.11,98.37662338,2.0,0.3,24.13
2021-10-04 13:00:00,431.0 2021-10-08,427.19, 2021-10-08,4.12,0.36474,0.03559,0.18498,-0.42864,0.02069,0.21451,3028,2.7,431.0,0.009,3.81,5.31,96.66666667,2.0,0.3,24.13
2021-10-04 13:00:00,432.0 2021-10-08,427.19, 2021-10-08,4.12,0.32581,0.03494,0.17699,-0.40016,0.01834,0.20939,6217,2.18,432.0,0.011,4.81,4.63,112.3853211,2.0,0.3,24.13
2021-10-04 13:00:00,433.0 2021-10-08,427.19, 2021-10-08,4.12,0.28874,0.03373,0.16798,-0.36939,0.01603,0.20532,5245,1.81,433.0,0.014,5.81,3.95,118.2320442,2.0,0.3,24.13
2021-10-04 13:00:00,434.0 2021-10-08,427.19, 2021-10-08,4.12,0.25241,0.03213,0.15755,-0.3364,0.01403,0.2023,2455,1.49,434.0,0.016,6.81,3.22,116.1073826,2.0,0.3,24.13
2021-10-04 13:00:00,435.0 2021-10-08,427.19, 2021-10-08,4.12,0.21798,0.03012,0.14512,-0.3017,0.01177,0.19817,5260,1.26,435.0,0.018,7.81,2.62,107.9365079,2.0,0.3,24.13
2021-10-04 13:00:00,436.0 2021-10-08,427.19, 2021-10-08,4.12,0.18445,0.02779,0.13137,-0.26435,0.01058,0.19458,2823,0.99,436.0,0.021,8.81,2.1,112.1212121,2.0,0.3,24.13
2021-10-04 13:00:00,437.0 2021-10-08,427.19, 2021-10-08,4.12,0.15632,0.02525,0.11782,-0.23196,0.00854,0.19265,2068,0.81,437.0,0.023,9.81,1.67,106.1728395,2.0,0.3,24.13
2021-10-04 13:00:00,437.5 2021-10-08,427.19, 2021-10-08,4.12,0.14266,0.02384,0.11127,-0.21554,0.00802,0.19128,970,0.65,437.5,0.024,10.31,1.42,118.4615385,2.0,0.3,24.13
2021-10-04 13:00:00,438.0 2021-10-08,427.19, 2021-10-08,4.12,0.13042,0.02256,0.10431,-0.20017,0.00757,0.19025,1820,0.63,438.0,0.025,10.81,1.22,93.65079365,2.0,0.3,24.13
2021-10-04 13:00:00,439.0 2021-10-08,427.19, 2021-10-08,4.12,0.10734,0.01986,0.09095,-0.17062,0.00584,0.18859,1487,0.49,439.0,0.028,11.81,0.94,91.83673469,2.0,0.3,24.13
2021-10-04 13:00:00,440.0 2021-10-08,427.19, 2021-10-08,4.12,0.08798,0.01728,0.07892,-0.14452,0.00478,0.18864,4507,0.39,440.0,0.03,12.81,0.64,64.1025641,2.0,0.3,24.13
2021-10-04 13:00:00,441.0 2021-10-08,427.19, 2021-10-08,4.12,0.07194,0.01485,0.06816,-0.12223,0.00412,0.18809,3836,0.31,441.0,0.032,13.81,0.45,45.16129032,2.0,0.3,24.13
2021-10-04 13:00:00,442.0 2021-10-08,427.19, 2021-10-08,4.12,0.05923,0.01274,0.05854,-0.10365,0.00288,0.188,3937,0.24,442.0,0.035,14.81,0.32,33.33333333,2.0,0.3,24.13
2021-10-04 13:00:00,442.5 2021-10-08,427.19, 2021-10-08,4.12,0.05498,0.01192,0.05499,-0.09696,0.00342,0.18914,1174,0.22,442.5,0.036,15.31,0.27,22.72727273,1.0,0.3,24.13
2021-10-04 13:00:00,443.0 2021-10-08,427.19, 2021-10-08,4.12,0.0484,0.01079,0.04971,-0.08623,0.00264,0.18896,3018,0.2,443.0,0.037,15.81,0.22,10.0,1.0,0.3,24.13
2021-10-04 13:00:00,444.0 2021-10-08,427.19, 2021-10-08,4.12,0.04095,0.0093,0.04325,-0.07509,0.00217,0.19119,1938,0.15,444.0,0.039,16.81,0.14,-6.666666667,1.0,0.3,24.13
2021-10-04 13:00:00,445.0 2021-10-08,427.19, 2021-10-08,4.12,0.03404,0.00792,0.03668,-0.06332,0.00205,0.19273,3490,0.13,445.0,0.042,17.81,0.1,-23.07692308,1.0,0.3,24.13
2021-10-04 13:00:00,446.0 2021-10-08,427.19, 2021-10-08,4.12,0.02829,0.00677,0.03224,-0.05501,0.00188,0.19518,713,0.1,446.0,0.044,18.81,0.07,-30.0,0.0,0.3,24.13
2021-10-04 13:00:00,447.0 2021-10-08,427.19, 2021-10-08,4.12,0.02339,0.00571,0.02681,-0.0467,0.00152,0.19643,3975,0.09,447.0,0.046,19.81,0.06,-33.33333333,0.0,0.3,24.13
2021-10-04 13:00:00,447.5 2021-10-08,427.19, 2021-10-08,4.12,0.02105,0.00519,0.02474,-0.04123,0.00073,0.1971,225,0.08,447.5,0.048,20.31,0.05,-37.5,0.0,0.3,24.13
2021-10-04 13:30:00,430.0 2021-10-08,427.18, 2021-10-08,4.1,0.40022,0.03646,0.18971,-0.44669,0.02186,0.21595,7472,3.04,430.0,0.007,2.82,6.11,100.9868421,2.0,0.3,24.04
2021-10-04 13:30:00,431.0 2021-10-08,427.18, 2021-10-08,4.1,0.36215,0.03598,0.18383,-0.42384,0.02044,0.21218,3723,2.54,431.0,0.009,3.82,5.31,109.0551181,2.0,0.3,24.04
2021-10-04 13:30:00,432.0 2021-10-08,427.18, 2021-10-08,4.1,0.32449,0.03517,0.17626,-0.39633,0.01833,0.20776,6544,2.16,432.0,0.011,4.82,4.63,114.3518519,2.0,0.3,24.04
2021-10-04 13:30:00,433.0 2021-10-08,427.18, 2021-10-08,4.1,0.28677,0.03395,0.16693,-0.36655,0.01612,0.20419,5902,1.77,433.0,0.014,5.82,3.95,123.1638418,2.0,0.3,24.04
2021-10-04 13:30:00,434.0 2021-10-08,427.18, 2021-10-08,4.1,0.25,0.0323,0.15604,-0.33221,0.01378,0.20043,2531,1.55,434.0,0.016,6.82,3.22,107.7419355,2.0,0.3,24.04
2021-10-04 13:30:00,435.0 2021-10-08,427.18, 2021-10-08,4.1,0.21527,0.03024,0.14346,-0.29824,0.01211,0.19692,6019,1.2,435.0,0.018,7.82,2.62,118.3333333,2.0,0.3,24.04
2021-10-04 13:30:00,436.0 2021-10-08,427.18, 2021-10-08,4.1,0.18399,0.02785,0.13077,-0.26348,0.0106,0.19432,3507,1.0,436.0,0.021,8.82,2.1,110.0,2.0,0.3,24.04
2021-10-04 13:30:00,437.0 2021-10-08,427.18, 2021-10-08,4.1,0.15366,0.02518,0.11648,-0.22873,0.00895,0.19084,2136,0.75,437.0,0.023,9.82,1.67,122.6666667,2.0,0.3,24.04
2021-10-04 13:30:00,437.5 2021-10-08,427.18, 2021-10-08,4.1,0.14059,0.02382,0.11,-0.21278,0.00754,0.19086,1001,0.71,437.5,0.024,10.32,1.42,100.0,2.0,0.3,24.04
2021-10-04 13:30:00,438.0 2021-10-08,427.18, 2021-10-08,4.1,0.12891,0.02246,0.10297,-0.19824,0.00706,0.19046,1836,0.6,438.0,0.025,10.82,1.22,103.3333333,2.0,0.3,24.04
2021-10-04 13:30:00,439.0 2021-10-08,427.18, 2021-10-08,4.1,0.1057,0.01982,0.09037,-0.16891,0.00589,0.18796,1538,0.47,439.0,0.028,11.82,0.94,100.0,2.0,0.3,24.04
2021-10-04 13:30:00,440.0 2021-10-08,427.18, 2021-10-08,4.1,0.08815,0.01727,0.07866,-0.14584,0.00524,0.18901,4926,0.37,440.0,0.03,12.82,0.64,72.97297297,2.0,0.3,24.04
2021-10-04 13:30:00,441.0 2021-10-08,427.18, 2021-10-08,4.1,0.07205,0.01492,0.06769,-0.12285,0.0036,0.18799,3877,0.31,441.0,0.032,13.82,0.45,45.16129032,2.0,0.3,24.04
2021-10-04 13:30:00,442.0 2021-10-08,427.18, 2021-10-08,4.1,0.05979,0.01274,0.05834,-0.10391,0.00299,0.18852,4016,0.24,442.0,0.035,14.82,0.32,33.33333333,2.0,0.3,24.04
2021-10-04 13:30:00,442.5 2021-10-08,427.18, 2021-10-08,4.1,0.05347,0.01171,0.05298,-0.09347,0.00276,0.18782,1199,0.19,442.5,0.036,15.32,0.27,42.10526316,2.0,0.3,24.04
2021-10-04 13:30:00,443.0 2021-10-08,427.18, 2021-10-08,4.1,0.04879,0.01083,0.04953,-0.08686,0.00304,0.18927,3027,0.19,443.0,0.037,15.82,0.22,15.78947368,1.0,0.3,24.04
2021-10-04 13:30:00,444.0 2021-10-08,427.18, 2021-10-08,4.1,0.03885,0.00906,0.04165,-0.07117,0.00264,0.18904,1950,0.16,444.0,0.039,16.82,0.14,-12.5,1.0,0.3,24.04
2021-10-04 13:30:00,445.0 2021-10-08,427.18, 2021-10-08,4.1,0.03342,0.00791,0.0371,-0.06357,0.00157,0.19251,3575,0.12,445.0,0.042,17.82,0.1,-16.66666667,1.0,0.3,24.04
2021-10-04 13:30:00,446.0 2021-10-08,427.18, 2021-10-08,4.1,0.02666,0.00645,0.03036,-0.05086,0.00149,0.1927,748,0.11,446.0,0.044,18.82,0.07,-36.36363636,0.0,0.3,24.04
2021-10-04 13:30:00,447.0 2021-10-08,427.18, 2021-10-08,4.1,0.02366,0.00571,0.02759,-0.04673,0.00117,0.19701,4136,0.08,447.0,0.046,19.82,0.06,-25.0,1.0,0.3,24.04
2021-10-04 13:30:00,447.5 2021-10-08,427.18, 2021-10-08,4.1,0.0206,0.0052,0.02428,-0.04148,0.00099,0.1972,226,0.08,447.5,0.048,20.32,0.05,-37.5,0.0,0.3,24.04
2021-10-04 14:00:00,430.0 2021-10-08,427.34, 2021-10-08,4.08,0.40557,0.0369,0.18989,-0.44526,0.02272,0.21414,8836,3.01,430.0,0.006,2.66,6.11,102.9900332,2.0,0.3,23.91
2021-10-04 14:00:00,431.0 2021-10-08,427.34, 2021-10-08,4.08,0.36604,0.03661,0.18436,-0.42231,0.02031,0.20994,4138,2.56,431.0,0.009,3.66,5.31,107.421875,2.0,0.3,23.91
2021-10-04 14:00:00,432.0 2021-10-08,427.34, 2021-10-08,4.08,0.32704,0.03581,0.17748,-0.39492,0.01779,0.20594,6817,2.15,432.0,0.011,4.66,4.63,115.3488372,2.0,0.3,23.91
2021-10-04 14:00:00,433.0 2021-10-08,427.34, 2021-10-08,4.08,0.28956,0.03452,0.16762,-0.36558,0.01561,0.20222,6278,1.78,433.0,0.013,5.66,3.95,121.9101124,2.0,0.3,23.91
2021-10-04 14:00:00,434.0 2021-10-08,427.34, 2021-10-08,4.08,0.2514,0.0328,0.15682,-0.33047,0.01351,0.19801,2551,1.48,434.0,0.016,6.66,3.22,117.5675676,2.0,0.3,23.91
2021-10-04 14:00:00,435.0 2021-10-08,427.34, 2021-10-08,4.08,0.21586,0.03073,0.14421,-0.29533,0.01236,0.19395,6200,1.18,435.0,0.018,7.66,2.62,122.0338983,2.0,0.3,23.91
2021-10-04 14:00:00,436.0 2021-10-08,427.34, 2021-10-08,4.08,0.1844,0.02828,0.13016,-0.26132,0.0098,0.19186,4772,0.93,436.0,0.02,8.66,2.1,125.8064516,2.0,0.3,23.91
2021-10-04 14:00:00,437.0 2021-10-08,427.34, 2021-10-08,4.08,0.15478,0.02555,0.11696,-0.22886,0.00835,0.19001,2276,0.76,437.0,0.023,9.66,1.67,119.7368421,2.0,0.3,23.91
2021-10-04 14:00:00,437.5 2021-10-08,427.34, 2021-10-08,4.08,0.14024,0.02419,0.10956,-0.21019,0.00829,0.18786,1423,0.68,437.5,0.024,10.16,1.42,108.8235294,2.0,0.3,23.91
2021-10-04 14:00:00,438.0 2021-10-08,427.34, 2021-10-08,4.08,0.12808,0.0228,0.10283,-0.19634,0.00697,0.18757,1901,0.6,438.0,0.025,10.66,1.22,103.3333333,2.0,0.3,23.91
2021-10-04 14:00:00,439.0 2021-10-08,427.34, 2021-10-08,4.08,0.10682,0.02004,0.09077,-0.16862,0.00572,0.18688,1545,0.46,439.0,0.027,11.66,0.94,104.3478261,2.0,0.3,23.91
2021-10-04 14:00:00,440.0 2021-10-08,427.34, 2021-10-08,4.08,0.08794,0.01739,0.07832,-0.14252,0.00525,0.18563,5171,0.37,440.0,0.03,12.66,0.64,72.97297297,2.0,0.3,23.91
2021-10-04 14:00:00,441.0 2021-10-08,427.34, 2021-10-08,4.08,0.07137,0.01492,0.06646,-0.11961,0.00408,0.18584,4072,0.3,441.0,0.032,13.66,0.45,50.0,2.0,0.3,23.91
2021-10-04 14:00:00,442.0 2021-10-08,427.34, 2021-10-08,4.08,0.05789,0.01274,0.05664,-0.10061,0.00308,0.18618,4044,0.24,442.0,0.034,14.66,0.32,33.33333333,2.0,0.3,23.91
2021-10-04 14:00:00,442.5 2021-10-08,427.34, 2021-10-08,4.08,0.05298,0.01184,0.05286,-0.09304,0.00304,0.18729,1199,0.19,442.5,0.035,15.16,0.27,42.10526316,2.0,0.3,23.91
2021-10-04 14:00:00,443.0 2021-10-08,427.34, 2021-10-08,4.08,0.04881,0.01096,0.04993,-0.08611,0.00234,0.18764,3044,0.19,443.0,0.037,15.66,0.22,15.78947368,1.0,0.3,23.91
2021-10-04 14:00:00,444.0 2021-10-08,427.34, 2021-10-08,4.08,0.04087,0.00942,0.0435,-0.07556,0.00214,0.191,1976,0.16,444.0,0.039,16.66,0.14,-12.5,1.0,0.3,23.91
2021-10-04 14:00:00,445.0 2021-10-08,427.34, 2021-10-08,4.08,0.03381,0.00796,0.03717,-0.06382,0.0018,0.19224,3607,0.12,445.0,0.041,17.66,0.1,-16.66666667,1.0,0.3,23.91
2021-10-04 14:00:00,446.0 2021-10-08,427.34, 2021-10-08,4.08,0.02706,0.00655,0.03054,-0.0508,0.00121,0.19191,748,0.11,446.0,0.044,18.66,0.07,-36.36363636,0.0,0.3,23.91
2021-10-04 14:00:00,447.0 2021-10-08,427.34, 2021-10-08,4.08,0.02145,0.00545,0.02535,-0.04199,0.00096,0.19293,4137,0.09,447.0,0.046,19.66,0.06,-33.33333333,0.0,0.3,23.91
2021-10-04 14:00:00,447.5 2021-10-08,427.34, 2021-10-08,4.08,0.02116,0.00527,0.02481,-0.04213,0.00151,0.19618,226,0.08,447.5,0.047,20.16,0.05,-37.5,0.0,0.3,23.91
2021-10-04 14:30:00,430.0 2021-10-08,427.75, 2021-10-08,4.06,0.42046,0.0372,0.19173,-0.45303,0.0236,0.21507,9924,3.15,430.0,0.005,2.25,6.11,93.96825397,2.0,0.3,23.76
2021-10-04 14:30:00,431.0 2021-10-08,427.75, 2021-10-08,4.06,0.38219,0.03699,0.18642,-0.4314,0.02131,0.21096,4421,2.67,431.0,0.008,3.25,5.31,98.87640449,2.0,0.3,23.76
2021-10-04 14:30:00,432.0 2021-10-08,427.75, 2021-10-08,4.06,0.34232,0.03636,0.17989,-0.40684,0.01907,0.20675,7116,2.25,432.0,0.01,4.25,4.63,105.7777778,2.0,0.3,23.76
2021-10-04 14:30:00,433.0 2021-10-08,427.75, 2021-10-08,4.06,0.30379,0.03521,0.17094,-0.37732,0.01725,0.20313,6572,1.93,433.0,0.012,5.25,3.95,104.6632124,2.0,0.3,23.76
2021-10-04 14:30:00,434.0 2021-10-08,427.75, 2021-10-08,4.06,0.26665,0.03365,0.16116,-0.34474,0.01432,0.19919,2667,1.64,434.0,0.015,6.25,3.22,96.34146341,2.0,0.3,23.76
2021-10-04 14:30:00,435.0 2021-10-08,427.75, 2021-10-08,4.06,0.23008,0.0317,0.14881,-0.31018,0.0124,0.19503,6707,1.26,435.0,0.017,7.25,2.62,107.9365079,2.0,0.3,23.76
2021-10-04 14:30:00,436.0 2021-10-08,427.75, 2021-10-08,4.06,0.19578,0.0294,0.13598,-0.27518,0.01068,0.19237,4934,1.02,436.0,0.019,8.25,2.1,105.8823529,2.0,0.3,23.76
2021-10-04 14:30:00,437.0 2021-10-08,427.75, 2021-10-08,4.06,0.16585,0.02674,0.12211,-0.24166,0.0088,0.19035,2388,0.84,437.0,0.022,9.25,1.67,98.80952381,2.0,0.3,23.76
2021-10-04 14:30:00,437.5 2021-10-08,427.75, 2021-10-08,4.06,0.1524,0.02539,0.11519,-0.22547,0.00832,0.1894,1430,0.71,437.5,0.023,9.75,1.42,100.0,2.0,0.3,23.76
2021-10-04 14:30:00,438.0 2021-10-08,427.75, 2021-10-08,4.06,0.13885,0.02394,0.1088,-0.20959,0.00784,0.18811,1925,0.68,438.0,0.024,10.25,1.22,79.41176471,2.0,0.3,23.76
2021-10-04 14:30:00,439.0 2021-10-08,427.75, 2021-10-08,4.06,0.1142,0.02117,0.09448,-0.17827,0.00647,0.18683,1736,0.56,439.0,0.026,11.25,0.94,67.85714286,2.0,0.3,23.76
2021-10-04 14:30:00,440.0 2021-10-08,427.75, 2021-10-08,4.06,0.09413,0.0184,0.08234,-0.1506,0.00534,0.18518,5950,0.4,440.0,0.029,12.25,0.64,60.0,2.0,0.3,23.76
2021-10-04 14:30:00,441.0 2021-10-08,427.75, 2021-10-08,4.06,0.07713,0.01596,0.07152,-0.12905,0.00442,0.18547,4082,0.33,441.0,0.031,13.25,0.45,36.36363636,2.0,0.3,23.76
2021-10-04 14:30:00,442.0 2021-10-08,427.75, 2021-10-08,4.06,0.06225,0.01355,0.06044,-0.10715,0.00343,0.18524,4082,0.25,442.0,0.033,14.25,0.32,28.0,2.0,0.3,23.76
2021-10-04 14:30:00,442.5 2021-10-08,427.75, 2021-10-08,4.06,0.05569,0.01244,0.05492,-0.09727,0.00351,0.18535,1220,0.22,442.5,0.034,14.75,0.27,22.72727273,1.0,0.3,23.76
2021-10-04 14:30:00,443.0 2021-10-08,427.75, 2021-10-08,4.06,0.05186,0.01153,0.05201,-0.09009,0.00273,0.18639,3126,0.2,443.0,0.036,15.25,0.22,10.0,1.0,0.3,23.76
2021-10-04 14:30:00,444.0 2021-10-08,427.75, 2021-10-08,4.06,0.04168,0.00973,0.04404,-0.07584,0.00218,0.18667,1988,0.16,444.0,0.038,16.25,0.14,-12.5,1.0,0.3,23.76
2021-10-04 14:30:00,445.0 2021-10-08,427.75, 2021-10-08,4.06,0.03464,0.00821,0.0375,-0.0633,0.00211,0.18893,3747,0.13,445.0,0.04,17.25,0.1,-23.07692308,1.0,0.3,23.76
2021-10-04 14:30:00,446.0 2021-10-08,427.75, 2021-10-08,4.06,0.02692,0.00678,0.0309,-0.05082,0.00105,0.18853,778,0.1,446.0,0.043,18.25,0.07,-30.0,0.0,0.3,23.76
2021-10-04 14:30:00,447.0 2021-10-08,427.75, 2021-10-08,4.06,0.02145,0.00563,0.02581,-0.04153,0.00103,0.1891,4137,0.09,447.0,0.045,19.25,0.06,-33.33333333,0.0,0.3,23.76
2021-10-04 14:30:00,447.5 2021-10-08,427.75, 2021-10-08,4.06,0.0196,0.00504,0.02278,-0.03731,0.00057,0.18914,256,0.07,447.5,0.046,19.75,0.05,-28.57142857,1.0,0.3,23.76
2021-10-04 15:00:00,430.0 2021-10-08,428.27, 2021-10-08,4.04,0.43975,0.03766,0.19304,-0.4574,0.02412,0.21419,10665,3.31,430.0,0.004,1.73,6.11,84.59214502,2.0,0.3,23.63
2021-10-04 15:00:00,431.0 2021-10-08,428.27, 2021-10-08,4.04,0.40006,0.03755,0.18941,-0.43948,0.02157,0.21025,4678,2.85,431.0,0.006,2.73,5.31,86.31578947,2.0,0.3,23.63
2021-10-04 15:00:00,432.0 2021-10-08,428.27, 2021-10-08,4.04,0.36117,0.03704,0.18332,-0.41686,0.02031,0.20635,7877,2.5,432.0,0.009,3.73,4.63,85.2,2.0,0.3,23.63
2021-10-04 15:00:00,433.0 2021-10-08,428.27, 2021-10-08,4.04,0.32198,0.03616,0.17518,-0.389,0.01748,0.20297,6922,2.07,433.0,0.011,4.73,3.95,90.82125604,2.0,0.3,23.63
2021-10-04 15:00:00,434.0 2021-10-08,428.27, 2021-10-08,4.04,0.28321,0.03478,0.16587,-0.35834,0.01553,0.19924,2879,1.7,434.0,0.013,5.73,3.22,89.41176471,2.0,0.3,23.63
2021-10-04 15:00:00,435.0 2021-10-08,428.27, 2021-10-08,4.04,0.24718,0.03288,0.15412,-0.32685,0.01392,0.19588,7215,1.4,435.0,0.016,6.73,2.62,87.14285714,2.0,0.3,23.63
2021-10-04 15:00:00,436.0 2021-10-08,428.27, 2021-10-08,4.04,0.2118,0.03067,0.14161,-0.29083,0.0112,0.1924,5374,1.09,436.0,0.018,7.73,2.1,92.66055046,2.0,0.3,23.63
2021-10-04 15:00:00,437.0 2021-10-08,428.27, 2021-10-08,4.04,0.1797,0.02816,0.12839,-0.25613,0.00951,0.18971,2642,0.88,437.0,0.02,8.73,1.67,89.77272727,2.0,0.3,23.63
2021-10-04 15:00:00,437.5 2021-10-08,428.27, 2021-10-08,4.04,0.16568,0.02675,0.12149,-0.24063,0.00911,0.18986,1434,0.78,437.5,0.022,9.23,1.42,82.05128205,2.0,0.3,23.63
2021-10-04 15:00:00,438.0 2021-10-08,428.27, 2021-10-08,4.04,0.15068,0.0254,0.11496,-0.22438,0.00837,0.18841,1935,0.73,438.0,0.023,9.73,1.22,67.12328767,2.0,0.3,23.63
2021-10-04 15:00:00,439.0 2021-10-08,428.27, 2021-10-08,4.04,0.12542,0.02253,0.10098,-0.19315,0.00651,0.18658,1968,0.55,439.0,0.025,10.73,0.94,70.90909091,2.0,0.3,23.63
2021-10-04 15:00:00,440.0 2021-10-08,428.27, 2021-10-08,4.04,0.10304,0.01977,0.08816,-0.16492,0.00543,0.18591,6195,0.43,440.0,0.027,11.73,0.64,48.8372093,2.0,0.3,23.63
2021-10-04 15:00:00,441.0 2021-10-08,428.27, 2021-10-08,4.04,0.08537,0.01716,0.07622,-0.14104,0.00456,0.18617,4089,0.34,441.0,0.03,12.73,0.45,32.35294118,2.0,0.3,23.63
2021-10-04 15:00:00,442.0 2021-10-08,428.27, 2021-10-08,4.04,0.06904,0.01473,0.06566,-0.11714,0.00394,0.18467,4200,0.28,442.0,0.032,13.73,0.32,14.28571429,1.0,0.3,23.63
2021-10-04 15:00:00,442.5 2021-10-08,428.27, 2021-10-08,4.04,0.06233,0.01356,0.0605,-0.10729,0.0033,0.18494,1252,0.24,442.5,0.033,14.23,0.27,12.5,1.0,0.3,23.63
2021-10-04 15:00:00,443.0 2021-10-08,428.27, 2021-10-08,4.04,0.05626,0.01249,0.05568,-0.09696,0.00278,0.1854,3137,0.21,443.0,0.034,14.73,0.22,4.761904762,1.0,0.3,23.63
