QUOTE_READTIME,CONTRACT,SPY PRICE,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,INFLATION%,PRICECLOSE,ROI %,y
2022-01-10 11:00:00,469.0 2022-01-14,457.79,1/14/2022,4.21,0.11308,0.02101,0.10252,-0.17017,0.00656,0.17081,2958,0.5,469,0.024,11.21,0.8,3.29,558.0,2.0
2022-01-10 11:00:00,470.0 2022-01-14,457.79,1/14/2022,4.21,0.09106,0.01815,0.08685,-0.13996,0.00526,0.16907,8743,0.38,470,0.027,12.21,0.8,2.81,639.4736842105262,2.0
2022-01-10 11:00:00,471.0 2022-01-14,457.79,1/14/2022,4.21,0.07452,0.0156,0.07553,-0.11852,0.00477,0.169,401,0.3,471,0.029,13.21,0.8,2.06,586.6666666666667,2.0
2022-01-10 11:00:00,472.0 2022-01-14,457.79,1/14/2022,4.21,0.059,0.0132,0.06317,-0.09716,0.00333,0.16779,1073,0.23,472,0.031,14.21,0.8,1.6,595.6521739130435,2.0
2022-01-10 11:00:00,472.5 2022-01-14,457.79,1/14/2022,4.21,0.05369,0.01208,0.05818,-0.08838,0.00294,0.1686,421,0.2,472,0.032,14.71,0.8,1.36,580.0,2.0
2022-01-10 11:00:00,473.0 2022-01-14,457.79,1/14/2022,4.21,0.04746,0.01111,0.05295,-0.08014,0.00321,0.16828,1150,0.19,473,0.033,15.21,0.8,1.16,510.52631578947364,2.0
2022-01-10 11:00:00,474.0 2022-01-14,457.79,1/14/2022,4.21,0.0395,0.00945,0.04579,-0.06982,0.00232,0.17027,1248,0.14,474,0.035,16.21,0.8,0.9,542.8571428571428,2.0
2022-01-10 11:00:00,475.0 2022-01-14,457.79,1/14/2022,4.21,0.03235,0.00798,0.03921,-0.05754,0.00152,0.17118,2859,0.12,475,0.038,17.21,0.8,0.63,425.0,2.0
2022-01-10 11:00:00,476.0 2022-01-14,457.79,1/14/2022,4.21,0.02753,0.00676,0.03362,-0.04948,0.00216,0.17357,374,0.1,476,0.04,18.21,0.8,0.4,300.0,2.0
2022-01-10 11:00:00,477.0 2022-01-14,457.79,1/14/2022,4.21,0.02154,0.00555,0.02812,-0.04068,0.0018,0.17478,313,0.08,477,0.042,19.21,0.8,0.26,225.0,2.0
2022-01-10 11:00:00,477.5 2022-01-14,457.79,1/14/2022,4.21,0.01934,0.00502,0.02568,-0.0368,0.00091,0.17446,361,0.07,478,0.043,19.71,0.8,0.22,214.28571428571428,2.0
2022-01-10 11:30:00,460.0 2022-01-14,460.06,1/14/2022,4.19,0.50471,0.03818,0.21284,-0.44667,0.02998,0.19814,8279,4.22,460,0.0,-0.06,0.8,11.29,167.5355450236967,2.0
2022-01-10 11:30:00,461.0 2022-01-14,460.06,1/14/2022,4.19,0.466,0.03845,0.21172,-0.43527,0.02748,0.19313,2831,3.64,461,0.002,0.94,0.8,10.76,195.60439560439556,2.0
2022-01-10 11:30:00,462.0 2022-01-14,460.06,1/14/2022,4.19,0.4258,0.03878,0.2094,-0.41985,0.02522,0.18928,4351,3.12,462,0.004,1.94,0.8,9.7,210.89743589743586,2.0
2022-01-10 11:30:00,462.5 2022-01-14,460.06,1/14/2022,4.19,0.40623,0.03887,0.207,-0.41009,0.02444,0.18749,2251,2.89,462,0.005,2.44,0.8,9.02,212.1107266435986,2.0
2022-01-10 11:30:00,463.0 2022-01-14,460.06,1/14/2022,4.19,0.38539,0.03874,0.20442,-0.39847,0.02279,0.18458,1876,2.64,463,0.006,2.94,0.8,8.95,239.01515151515147,2.0
2022-01-10 11:30:00,464.0 2022-01-14,460.06,1/14/2022,4.19,0.34419,0.03814,0.19621,-0.37359,0.02078,0.18068,3270,2.2,464,0.009,3.94,0.8,7.56,243.6363636363636,2.0
2022-01-10 11:30:00,465.0 2022-01-14,460.06,1/14/2022,4.19,0.30299,0.03702,0.18634,-0.34391,0.01822,0.17633,5430,1.8,465,0.011,4.94,0.8,6.71,272.77777777777777,2.0
2022-01-10 11:30:00,466.0 2022-01-14,460.06,1/14/2022,4.19,0.26249,0.03538,0.17382,-0.31187,0.01597,0.1728,3733,1.42,466,0.013,5.94,0.8,5.9,315.4929577464789,2.0
2022-01-10 11:30:00,467.0 2022-01-14,460.06,1/14/2022,4.19,0.22373,0.03311,0.16024,-0.27763,0.01342,0.16947,2293,1.16,467,0.015,6.94,0.8,4.83,316.37931034482756,2.0
2022-01-10 11:30:00,467.5 2022-01-14,460.06,1/14/2022,4.19,0.20449,0.03191,0.15189,-0.25897,0.01216,0.1671,1378,1.02,468,0.016,7.44,0.8,4.79,369.6078431372549,2.0
2022-01-10 11:30:00,468.0 2022-01-14,460.06,1/14/2022,4.19,0.18831,0.03041,0.14401,-0.24244,0.01104,0.16588,1498,0.91,468,0.017,7.94,0.8,4.0,339.56043956043953,2.0
2022-01-10 11:30:00,469.0 2022-01-14,460.06,1/14/2022,4.19,0.15506,0.02741,0.12716,-0.20702,0.00912,0.16266,3680,0.71,469,0.019,8.94,0.8,3.29,363.3802816901409,2.0
2022-01-10 11:30:00,470.0 2022-01-14,460.06,1/14/2022,4.19,0.12801,0.02419,0.11208,-0.17764,0.00737,0.16202,9463,0.55,470,0.022,9.94,0.8,2.81,410.9090909090908,2.0
2022-01-10 11:30:00,471.0 2022-01-14,460.06,1/14/2022,4.19,0.10287,0.02105,0.09638,-0.14887,0.00628,0.16005,477,0.4,471,0.024,10.94,0.8,2.06,414.99999999999994,2.0
2022-01-10 11:30:00,472.0 2022-01-14,460.06,1/14/2022,4.19,0.08425,0.01806,0.083,-0.1257,0.00518,0.15984,1168,0.32,472,0.026,11.94,0.8,1.6,400.0,2.0
2022-01-10 11:30:00,472.5 2022-01-14,460.06,1/14/2022,4.19,0.07502,0.01667,0.07607,-0.11413,0.00428,0.15929,471,0.29,472,0.027,12.44,0.8,1.36,368.96551724137936,2.0
2022-01-10 11:30:00,473.0 2022-01-14,460.06,1/14/2022,4.19,0.06647,0.01522,0.06932,-0.10234,0.00423,0.15882,1231,0.24,473,0.028,12.94,0.8,1.16,383.3333333333333,2.0
2022-01-10 11:30:00,474.0 2022-01-14,460.06,1/14/2022,4.19,0.05393,0.01285,0.05912,-0.08632,0.00364,0.15981,1623,0.19,474,0.03,13.94,0.8,0.9,373.6842105263157,2.0
2022-01-10 11:30:00,475.0 2022-01-14,460.06,1/14/2022,4.19,0.04455,0.01085,0.05045,-0.07219,0.00319,0.16091,4106,0.15,475,0.032,14.94,0.8,0.63,320.0,2.0
2022-01-10 11:30:00,476.0 2022-01-14,460.06,1/14/2022,4.19,0.03612,0.00909,0.04318,-0.06098,0.0021,0.16294,754,0.13,476,0.035,15.94,0.8,0.4,207.6923076923077,2.0
2022-01-10 11:30:00,477.0 2022-01-14,460.06,1/14/2022,4.19,0.02899,0.00744,0.03522,-0.04916,0.00216,0.16362,898,0.1,477,0.037,16.94,0.8,0.26,160.0,2.0
2022-01-10 11:30:00,477.5 2022-01-14,460.06,1/14/2022,4.19,0.02537,0.00681,0.03212,-0.04466,0.00163,0.16433,380,0.08,478,0.038,17.44,0.8,0.22,175.0,2.0
2022-01-10 12:00:00,460.0 2022-01-14,459.45,1/14/2022,4.17,0.48102,0.0383,0.21169,-0.44266,0.0286,0.19525,9980,3.88,460,0.001,0.55,0.8,11.29,190.97938144329896,2.0
2022-01-10 12:00:00,461.0 2022-01-14,459.45,1/14/2022,4.17,0.44156,0.03864,0.20967,-0.42912,0.02598,0.19175,3038,3.33,461,0.003,1.55,0.8,10.76,223.12312312312312,2.0
2022-01-10 12:00:00,462.0 2022-01-14,459.45,1/14/2022,4.17,0.40098,0.03878,0.20583,-0.41011,0.02433,0.18709,4734,2.69,462,0.006,2.55,0.8,9.7,260.59479553903344,2.0
2022-01-10 12:00:00,462.5 2022-01-14,459.45,1/14/2022,4.17,0.38017,0.03867,0.20286,-0.39754,0.02278,0.18515,2365,2.58,462,0.007,3.05,0.8,9.02,249.61240310077514,2.0
2022-01-10 12:00:00,463.0 2022-01-14,459.45,1/14/2022,4.17,0.35958,0.03845,0.19875,-0.38632,0.02176,0.18316,2314,2.24,463,0.008,3.55,0.8,8.95,299.55357142857133,2.0
2022-01-10 12:00:00,464.0 2022-01-14,459.45,1/14/2022,4.17,0.31768,0.03763,0.19004,-0.35653,0.0187,0.17881,3871,1.94,464,0.01,4.55,0.8,7.56,289.69072164948454,2.0
2022-01-10 12:00:00,465.0 2022-01-14,459.45,1/14/2022,4.17,0.27657,0.03615,0.17815,-0.32482,0.01626,0.17402,5935,1.58,465,0.012,5.55,0.8,6.71,324.6835443037974,2.0
2022-01-10 12:00:00,466.0 2022-01-14,459.45,1/14/2022,4.17,0.23617,0.03418,0.16406,-0.28845,0.01384,0.16993,4105,1.19,466,0.014,6.55,0.8,5.9,395.7983193277311,2.0
2022-01-10 12:00:00,467.0 2022-01-14,459.45,1/14/2022,4.17,0.19836,0.03162,0.14853,-0.25304,0.0124,0.16592,2358,0.92,467,0.016,7.55,0.8,4.83,425.0,2.0
2022-01-10 12:00:00,467.5 2022-01-14,459.45,1/14/2022,4.17,0.18144,0.03009,0.14039,-0.23465,0.01057,0.16494,1392,0.8,468,0.018,8.05,0.8,4.79,498.75,2.0
2022-01-10 12:00:00,468.0 2022-01-14,459.45,1/14/2022,4.17,0.16515,0.02858,0.13295,-0.21826,0.01046,0.16361,1555,0.73,468,0.019,8.55,0.8,4.0,447.945205479452,2.0
2022-01-10 12:00:00,469.0 2022-01-14,459.45,1/14/2022,4.17,0.13433,0.02532,0.11562,-0.18432,0.00864,0.16016,4015,0.56,469,0.021,9.55,0.8,3.29,487.4999999999999,2.0
2022-01-10 12:00:00,470.0 2022-01-14,459.45,1/14/2022,4.17,0.10847,0.02203,0.09955,-0.15351,0.00627,0.15826,10407,0.43,470,0.023,10.55,0.8,2.81,553.4883720930233,2.0
2022-01-10 12:00:00,471.0 2022-01-14,459.45,1/14/2022,4.17,0.0874,0.01889,0.08505,-0.12788,0.00512,0.15783,538,0.33,471,0.025,11.55,0.8,2.06,524.2424242424242,2.0
2022-01-10 12:00:00,472.0 2022-01-14,459.45,1/14/2022,4.17,0.06914,0.01598,0.07137,-0.10494,0.00397,0.15761,2269,0.25,472,0.027,12.55,0.8,1.6,540.0,2.0
2022-01-10 12:00:00,472.5 2022-01-14,459.45,1/14/2022,4.17,0.06211,0.01466,0.0657,-0.09555,0.00383,0.15721,484,0.21,472,0.028,13.05,0.8,1.36,547.6190476190477,2.0
2022-01-10 12:00:00,473.0 2022-01-14,459.45,1/14/2022,4.17,0.05502,0.01334,0.05976,-0.08674,0.0031,0.1573,2203,0.19,473,0.029,13.55,0.8,1.16,510.52631578947364,2.0
2022-01-10 12:00:00,474.0 2022-01-14,459.45,1/14/2022,4.17,0.04477,0.01121,0.05113,-0.07259,0.00244,0.15909,1647,0.16,474,0.032,14.55,0.8,0.9,462.5,2.0
2022-01-10 12:00:00,475.0 2022-01-14,459.45,1/14/2022,4.17,0.03443,0.00913,0.04089,-0.05761,0.00201,0.15794,4432,0.12,475,0.034,15.55,0.8,0.63,425.0,2.0
2022-01-10 12:00:00,476.0 2022-01-14,459.45,1/14/2022,4.17,0.02859,0.0077,0.03512,-0.04966,0.00156,0.16133,792,0.1,476,0.036,16.55,0.8,0.4,300.0,2.0
2022-01-10 12:00:00,477.0 2022-01-14,459.45,1/14/2022,4.17,0.02314,0.00639,0.02948,-0.0404,0.00129,0.1629,936,0.07,477,0.038,17.55,0.8,0.26,271.4285714285714,2.0
2022-01-10 12:00:00,477.5 2022-01-14,459.45,1/14/2022,4.17,0.02257,0.0061,0.02959,-0.04082,0.00113,0.16594,382,0.06,478,0.039,18.05,0.8,0.22,266.6666666666667,2.0
2022-01-10 12:30:00,460.0 2022-01-14,458.32,1/14/2022,4.15,0.43824,0.03783,0.20839,-0.43925,0.02544,0.19644,10739,3.41,460,0.004,1.68,0.8,11.29,231.08504398826977,2.0
2022-01-10 12:30:00,461.0 2022-01-14,458.32,1/14/2022,4.15,0.39877,0.03791,0.20487,-0.42008,0.0235,0.19254,3322,2.81,461,0.006,2.68,0.8,10.76,282.9181494661921,2.0
2022-01-10 12:30:00,462.0 2022-01-14,458.32,1/14/2022,4.15,0.35804,0.03754,0.1978,-0.39611,0.02171,0.18828,5211,2.4,462,0.008,3.68,0.8,9.7,304.1666666666667,2.0
2022-01-10 12:30:00,462.5 2022-01-14,458.32,1/14/2022,4.15,0.33845,0.03711,0.19357,-0.38254,0.02044,0.18646,2592,2.17,462,0.009,4.18,0.8,9.02,315.66820276497697,2.0
2022-01-10 12:30:00,463.0 2022-01-14,458.32,1/14/2022,4.15,0.31803,0.03666,0.1889,-0.36777,0.01941,0.18397,2466,1.95,463,0.01,4.68,0.8,8.95,358.97435897435895,2.0
2022-01-10 12:30:00,464.0 2022-01-14,458.32,1/14/2022,4.15,0.27833,0.03528,0.17796,-0.33574,0.01652,0.1797,4148,1.68,464,0.012,5.68,0.8,7.56,350.0,2.0
2022-01-10 12:30:00,465.0 2022-01-14,458.32,1/14/2022,4.15,0.23961,0.03342,0.16409,-0.30061,0.01416,0.17512,6189,1.3,465,0.015,6.68,0.8,6.71,416.1538461538461,2.0
2022-01-10 12:30:00,466.0 2022-01-14,458.32,1/14/2022,4.15,0.20196,0.03103,0.14902,-0.26376,0.01171,0.17152,4171,1.01,466,0.017,7.68,0.8,5.9,484.15841584158414,2.0
2022-01-10 12:30:00,467.0 2022-01-14,458.32,1/14/2022,4.15,0.16747,0.02818,0.13373,-0.22732,0.01052,0.16822,2416,0.79,467,0.019,8.68,0.8,4.83,511.3924050632911,2.0
2022-01-10 12:30:00,467.5 2022-01-14,458.32,1/14/2022,4.15,0.15245,0.02669,0.1257,-0.21059,0.00875,0.16668,1445,0.69,468,0.02,9.18,0.8,4.79,594.2028985507247,2.0
2022-01-10 12:30:00,468.0 2022-01-14,458.32,1/14/2022,4.15,0.1375,0.02516,0.11726,-0.1923,0.00796,0.16549,1615,0.62,468,0.021,9.68,0.8,4.0,545.1612903225807,2.0
2022-01-10 12:30:00,469.0 2022-01-14,458.32,1/14/2022,4.15,0.11233,0.02198,0.10086,-0.16216,0.0063,0.16349,4083,0.48,469,0.023,10.68,0.8,3.29,585.4166666666667,2.0
2022-01-10 12:30:00,470.0 2022-01-14,458.32,1/14/2022,4.15,0.09042,0.01891,0.08625,-0.13435,0.0058,0.16184,10982,0.35,470,0.025,11.68,0.8,2.81,702.8571428571429,2.0
2022-01-10 12:30:00,471.0 2022-01-14,458.32,1/14/2022,4.15,0.07281,0.01615,0.0731,-0.11265,0.00407,0.16185,581,0.29,471,0.028,12.68,0.8,2.06,610.344827586207,2.0
2022-01-10 12:30:00,472.0 2022-01-14,458.32,1/14/2022,4.15,0.05729,0.01339,0.06066,-0.09065,0.00371,0.16066,2381,0.21,472,0.03,13.68,0.8,1.6,661.9047619047619,2.0
2022-01-10 12:30:00,472.5 2022-01-14,458.32,1/14/2022,4.15,0.05148,0.01235,0.05679,-0.08346,0.00311,0.16156,500,0.18,472,0.031,14.18,0.8,1.36,655.5555555555557,2.0
2022-01-10 12:30:00,473.0 2022-01-14,458.32,1/14/2022,4.15,0.0467,0.01134,0.05175,-0.0766,0.00274,0.16231,2342,0.17,473,0.032,14.68,0.8,1.16,582.3529411764705,2.0
2022-01-10 12:30:00,474.0 2022-01-14,458.32,1/14/2022,4.15,0.03891,0.00963,0.04482,-0.06626,0.0022,0.1646,1688,0.13,474,0.034,15.68,0.8,0.9,592.3076923076924,2.0
2022-01-10 12:30:00,475.0 2022-01-14,458.32,1/14/2022,4.15,0.03093,0.008,0.03734,-0.05385,0.00176,0.16575,4676,0.11,475,0.036,16.68,0.8,0.63,472.72727272727275,2.0
2022-01-10 12:30:00,476.0 2022-01-14,458.32,1/14/2022,4.15,0.02518,0.00673,0.03194,-0.04545,0.00145,0.16764,809,0.09,476,0.039,17.68,0.8,0.4,344.44444444444446,2.0
2022-01-10 12:30:00,477.0 2022-01-14,458.32,1/14/2022,4.15,0.02,0.00546,0.02567,-0.03608,0.00077,0.16786,942,0.07,477,0.041,18.68,0.8,0.26,271.4285714285714,2.0
2022-01-10 12:30:00,477.5 2022-01-14,458.32,1/14/2022,4.15,0.01967,0.00525,0.02548,-0.03654,0.00122,0.17155,396,0.06,478,0.042,19.18,0.8,0.22,266.6666666666667,2.0
2022-01-10 13:00:00,460.0 2022-01-14,459.24,1/14/2022,4.12,0.4721,0.03945,0.21032,-0.43099,0.02738,0.19024,12204,3.66,460,0.002,0.76,0.8,11.29,208.46994535519121,2.0
2022-01-10 13:00:00,461.0 2022-01-14,459.24,1/14/2022,4.12,0.43069,0.03998,0.20771,-0.41497,0.02522,0.18624,3865,3.09,461,0.004,1.76,0.8,10.76,248.2200647249191,2.0
2022-01-10 13:00:00,462.0 2022-01-14,459.24,1/14/2022,4.12,0.38912,0.0398,0.2034,-0.3966,0.0231,0.1828,6037,2.62,462,0.006,2.76,0.8,9.7,270.22900763358774,2.0
2022-01-10 13:00:00,462.5 2022-01-14,459.24,1/14/2022,4.12,0.36882,0.03956,0.1992,-0.38477,0.02229,0.18026,2939,2.39,462,0.007,3.26,0.8,9.02,277.40585774058576,2.0
2022-01-10 13:00:00,463.0 2022-01-14,459.24,1/14/2022,4.12,0.3466,0.03922,0.19546,-0.3712,0.02023,0.17768,2717,2.16,463,0.008,3.76,0.8,8.95,314.3518518518518,2.0
2022-01-10 13:00:00,464.0 2022-01-14,459.24,1/14/2022,4.12,0.30568,0.03799,0.18533,-0.34293,0.0186,0.17425,4906,1.77,464,0.01,4.76,0.8,7.56,327.11864406779665,2.0
2022-01-10 13:00:00,465.0 2022-01-14,459.24,1/14/2022,4.12,0.26432,0.03623,0.17339,-0.31071,0.01544,0.17095,7031,1.45,465,0.013,5.76,0.8,6.71,362.7586206896551,2.0
2022-01-10 13:00:00,466.0 2022-01-14,459.24,1/14/2022,4.12,0.22488,0.03392,0.1594,-0.27594,0.01393,0.16674,5632,1.12,466,0.015,6.76,0.8,5.9,426.7857142857142,2.0
2022-01-10 13:00:00,467.0 2022-01-14,459.24,1/14/2022,4.12,0.18839,0.03111,0.14348,-0.24087,0.01105,0.16313,2819,0.88,467,0.017,7.76,0.8,4.83,448.8636363636363,2.0
2022-01-10 13:00:00,467.5 2022-01-14,459.24,1/14/2022,4.12,0.17052,0.0296,0.13417,-0.22188,0.00984,0.16212,1543,0.8,468,0.018,8.26,0.8,4.79,498.75,2.0
2022-01-10 13:00:00,468.0 2022-01-14,459.24,1/14/2022,4.12,0.15489,0.02794,0.12622,-0.2068,0.00936,0.16134,1901,0.68,468,0.019,8.76,0.8,4.0,488.235294117647,2.0
2022-01-10 13:00:00,469.0 2022-01-14,459.24,1/14/2022,4.12,0.12513,0.02452,0.10969,-0.17164,0.00802,0.15788,4388,0.51,469,0.021,9.76,0.8,3.29,545.0980392156863,2.0
2022-01-10 13:00:00,470.0 2022-01-14,459.24,1/14/2022,4.12,0.1008,0.02128,0.0941,-0.14442,0.00573,0.15747,11881,0.39,470,0.023,10.76,0.8,2.81,620.5128205128206,2.0
2022-01-10 13:00:00,471.0 2022-01-14,459.24,1/14/2022,4.12,0.07944,0.018,0.07906,-0.11684,0.00526,0.15562,632,0.3,471,0.026,11.76,0.8,2.06,586.6666666666667,2.0
2022-01-10 13:00:00,472.0 2022-01-14,459.24,1/14/2022,4.12,0.06317,0.0151,0.06659,-0.09653,0.00405,0.15505,2418,0.25,472,0.028,12.76,0.8,1.6,540.0,2.0
2022-01-10 13:00:00,472.5 2022-01-14,459.24,1/14/2022,4.12,0.05832,0.01395,0.06148,-0.08964,0.00322,0.15734,514,0.2,472,0.029,13.26,0.8,1.36,580.0,2.0
2022-01-10 13:00:00,473.0 2022-01-14,459.24,1/14/2022,4.12,0.0507,0.01269,0.05631,-0.08032,0.00274,0.15598,2368,0.2,473,0.03,13.76,0.8,1.16,479.9999999999999,2.0
2022-01-10 13:00:00,474.0 2022-01-14,459.24,1/14/2022,4.12,0.04069,0.01053,0.0467,-0.06539,0.00255,0.15751,1707,0.16,474,0.032,14.76,0.8,0.9,462.5,2.0
2022-01-10 13:00:00,475.0 2022-01-14,459.24,1/14/2022,4.12,0.03456,0.009,0.04058,-0.05763,0.00166,0.16101,4766,0.11,475,0.034,15.76,0.8,0.63,472.72727272727275,2.0
2022-01-10 13:00:00,476.0 2022-01-14,459.24,1/14/2022,4.12,0.02634,0.00726,0.03274,-0.0452,0.00148,0.16046,862,0.09,476,0.036,16.76,0.8,0.4,344.44444444444446,2.0
2022-01-10 13:00:00,477.0 2022-01-14,459.24,1/14/2022,4.12,0.02304,0.00629,0.02946,-0.04141,0.00095,0.16475,976,0.08,477,0.039,17.76,0.8,0.26,225.0,2.0
2022-01-10 13:00:00,477.5 2022-01-14,459.24,1/14/2022,4.12,0.02049,0.00563,0.02633,-0.03642,0.00126,0.16467,399,0.08,478,0.04,18.26,0.8,0.22,175.0,2.0
2022-01-10 13:30:00,460.0 2022-01-14,460.56,1/14/2022,4.1,0.52405,0.03912,0.21047,-0.43781,0.03085,0.19281,14098,4.32,460,0.001,-0.56,0.8,11.29,161.34259259259255,2.0
2022-01-10 13:30:00,461.0 2022-01-14,460.56,1/14/2022,4.1,0.48487,0.03998,0.21121,-0.42961,0.02785,0.18791,4501,3.77,461,0.001,0.44,0.8,10.76,185.41114058355438,2.0
2022-01-10 13:30:00,462.0 2022-01-14,460.56,1/14/2022,4.1,0.44344,0.0404,0.20926,-0.4165,0.02587,0.18396,7564,3.24,462,0.003,1.44,0.8,9.7,199.38271604938268,2.0
2022-01-10 13:30:00,462.5 2022-01-14,460.56,1/14/2022,4.1,0.42244,0.04058,0.20777,-0.40679,0.02526,0.18224,3086,2.97,462,0.004,1.94,0.8,9.02,203.70370370370367,2.0
2022-01-10 13:30:00,463.0 2022-01-14,460.56,1/14/2022,4.1,0.40098,0.04059,0.20481,-0.39721,0.02401,0.17975,3488,2.78,463,0.005,2.44,0.8,8.95,221.94244604316546,2.0
2022-01-10 13:30:00,464.0 2022-01-14,460.56,1/14/2022,4.1,0.35755,0.04016,0.19745,-0.37313,0.02127,0.17517,5362,2.25,464,0.007,3.44,0.8,7.56,236.0,2.0
2022-01-10 13:30:00,465.0 2022-01-14,460.56,1/14/2022,4.1,0.31521,0.03893,0.18836,-0.34717,0.01843,0.1727,8171,1.84,465,0.01,4.44,0.8,6.71,264.67391304347825,2.0
2022-01-10 13:30:00,466.0 2022-01-14,460.56,1/14/2022,4.1,0.27319,0.03736,0.17602,-0.31317,0.01582,0.16741,5946,1.53,466,0.012,5.44,0.8,5.9,285.62091503267976,2.0
2022-01-10 13:30:00,467.0 2022-01-14,460.56,1/14/2022,4.1,0.23219,0.03507,0.16213,-0.27869,0.014,0.1642,3629,1.16,467,0.014,6.44,0.8,4.83,316.37931034482756,2.0
2022-01-10 13:30:00,467.5 2022-01-14,460.56,1/14/2022,4.1,0.21251,0.03374,0.15396,-0.26006,0.01295,0.16193,1779,1.05,468,0.015,6.94,0.8,4.79,356.19047619047615,2.0
2022-01-10 13:30:00,468.0 2022-01-14,460.56,1/14/2022,4.1,0.19344,0.0322,0.14543,-0.24206,0.01173,0.16073,2177,0.91,468,0.016,7.44,0.8,4.0,339.56043956043953,2.0
2022-01-10 13:30:00,469.0 2022-01-14,460.56,1/14/2022,4.1,0.15914,0.02896,0.12879,-0.20733,0.00972,0.15838,4622,0.74,469,0.018,8.44,0.8,3.29,344.5945945945946,2.0
2022-01-10 13:30:00,470.0 2022-01-14,460.56,1/14/2022,4.1,0.13021,0.02558,0.11275,-0.17621,0.00759,0.15638,12539,0.55,470,0.021,9.44,0.8,2.81,410.9090909090908,2.0
2022-01-10 13:30:00,471.0 2022-01-14,460.56,1/14/2022,4.1,0.10405,0.02207,0.09592,-0.14671,0.00593,0.15501,874,0.44,471,0.023,10.44,0.8,2.06,368.1818181818182,2.0
2022-01-10 13:30:00,472.0 2022-01-14,460.56,1/14/2022,4.1,0.08424,0.01886,0.08216,-0.12289,0.00478,0.1549,2525,0.32,472,0.025,11.44,0.8,1.6,400.0,2.0
2022-01-10 13:30:00,472.5 2022-01-14,460.56,1/14/2022,4.1,0.07587,0.01738,0.07533,-0.11144,0.00494,0.155,563,0.29,472,0.026,11.94,0.8,1.36,368.96551724137936,2.0
2022-01-10 13:30:00,473.0 2022-01-14,460.56,1/14/2022,4.1,0.06656,0.01577,0.06874,-0.09974,0.00388,0.15362,2509,0.25,473,0.027,12.44,0.8,1.16,363.99999999999994,2.0
2022-01-10 13:30:00,474.0 2022-01-14,460.56,1/14/2022,4.1,0.05359,0.01331,0.0583,-0.08347,0.00288,0.15551,1767,0.19,474,0.029,13.44,0.8,0.9,373.6842105263157,2.0
2022-01-10 13:30:00,475.0 2022-01-14,460.56,1/14/2022,4.1,0.04476,0.0113,0.05108,-0.07311,0.00256,0.15789,5011,0.16,475,0.031,14.44,0.8,0.63,293.75,2.0
2022-01-10 13:30:00,476.0 2022-01-14,460.56,1/14/2022,4.1,0.03546,0.0092,0.0414,-0.0577,0.00241,0.15767,883,0.12,476,0.034,15.44,0.8,0.4,233.33333333333334,2.0
2022-01-10 13:30:00,477.0 2022-01-14,460.56,1/14/2022,4.1,0.02954,0.00775,0.03526,-0.05025,0.00165,0.16124,989,0.1,477,0.036,16.44,0.8,0.26,160.0,2.0
2022-01-10 13:30:00,477.5 2022-01-14,460.56,1/14/2022,4.1,0.02633,0.00712,0.03271,-0.04599,0.00124,0.16167,407,0.08,478,0.037,16.94,0.8,0.22,175.0,2.0
2022-01-10 14:00:00,460.0 2022-01-14,461.88,1/14/2022,4.08,0.57529,0.03821,0.20817,-0.43408,0.03278,0.19306,15886,5.05,460,0.004,-1.88,0.8,11.29,123.56435643564355,2.0
2022-01-10 14:00:00,461.0 2022-01-14,461.88,1/14/2022,4.08,0.5376,0.03966,0.21077,-0.43115,0.03067,0.18865,5980,4.4,461,0.002,-0.88,0.8,10.76,144.54545454545453,2.0
2022-01-10 14:00:00,462.0 2022-01-14,461.88,1/14/2022,4.08,0.49658,0.04083,0.2118,-0.42298,0.02925,0.18429,9441,3.81,462,0.0,0.12,0.8,9.7,154.59317585301835,2.0
2022-01-10 14:00:00,462.5 2022-01-14,461.88,1/14/2022,4.08,0.47658,0.04124,0.21155,-0.41696,0.02772,0.18192,3455,3.53,462,0.001,0.62,0.8,9.02,155.52407932011332,2.0
2022-01-10 14:00:00,463.0 2022-01-14,461.88,1/14/2022,4.08,0.45501,0.04155,0.2103,-0.40996,0.02632,0.17999,3913,3.25,463,0.002,1.12,0.8,8.95,175.3846153846154,2.0
2022-01-10 14:00:00,464.0 2022-01-14,461.88,1/14/2022,4.08,0.41219,0.04182,0.20599,-0.39225,0.02432,0.17572,5975,2.75,464,0.005,2.12,0.8,7.56,174.9090909090909,2.0
2022-01-10 14:00:00,465.0 2022-01-14,461.88,1/14/2022,4.08,0.36702,0.04147,0.19955,-0.36865,0.02146,0.1715,9214,2.25,465,0.007,3.12,0.8,6.71,198.2222222222222,2.0
2022-01-10 14:00:00,466.0 2022-01-14,461.88,1/14/2022,4.08,0.32304,0.04052,0.19019,-0.34168,0.01967,0.1672,7201,1.84,466,0.009,4.12,0.8,5.9,220.6521739130435,2.0
2022-01-10 14:00:00,467.0 2022-01-14,461.88,1/14/2022,4.08,0.27951,0.03879,0.17829,-0.31068,0.01688,0.16346,5257,1.49,467,0.011,5.12,0.8,4.83,224.16107382550337,2.0
