QUOTE_READTIME,SPY PRICE,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,INFLATION%,PRICECLOSE,ROI %,y,VIX PRICE,AVG SCORE,MED SCORE,SEN IND AVG NUM,SEN IND MED NUM
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.00221,0.00116,0.00137,-0.00484,0.00023,0.32388,1886,0.01,452,0.045,19.51,0.6,0.75,7400.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.00213,0.00126,0.00211,-0.00531,0.00042,0.30916,607,0.01,451,0.043,18.51,0.6,1.05,10400.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.00297,0.0014,0.00151,-0.00456,0.0001,0.29458,4117,0.01,450,0.04,17.51,0.6,1.35,13400.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.00277,0.00149,0.00202,-0.00522,0.00021,0.27955,7061,0.01,449,0.038,16.51,0.6,1.76,17500.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.00347,0.00187,0.00241,-0.0046,-0.00031,0.24901,4980,0.01,447,0.034,14.51,0.6,2.7,26900.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.01022,0.00588,0.00515,-0.01479,0.00029,0.21195,12150,0.02,443,0.024,10.51,0.6,5.26,26200.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.00807,0.00447,0.00437,-0.0141,-0.00027,0.24648,18003,0.02,445,0.029,12.51,0.6,3.99,19850.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.00916,0.00512,0.00467,-0.01435,0.00022,0.22935,18350,0.01,444,0.027,11.51,0.6,4.51,44999.99999999999,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.01575,0.0092,0.0081,-0.02508,3e-05,0.20998,22656,0.02,442,0.022,9.51,0.6,5.99,29850.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.02233,0.01273,0.01111,-0.03457,0.00072,0.20073,20375,0.03,441,0.02,8.51,0.6,7.46,24766.666666666668,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.0341,0.01867,0.01616,-0.05482,0.00032,0.19526,51025,0.05,440,0.017,7.51,0.6,7.45,14800.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.04762,0.02557,0.02106,-0.07563,0.00073,0.18411,34618,0.09,439,0.015,6.51,0.6,9.5,10455.555555555557,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.07416,0.03717,0.02982,-0.12485,0.00029,0.18042,55376,0.13,438,0.013,5.51,0.6,9.33,7076.923076923077,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:00:00,432.49,2/18/2022,0.12,0.00756,0.00401,0.00503,-0.01477,0.00042,0.26359,7117,0.01,446,0.031,13.51,0.6,3.27,32600.0,5.0,29.25,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00245,0.00136,0.00134,-0.0051,0.00049,0.29703,4207,0.01,450,0.04,17.45,0.6,1.35,13400.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00276,0.00148,0.00186,-0.00527,0.00017,0.28239,7155,0.01,449,0.038,16.45,0.6,1.76,17500.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00298,0.00125,0.00208,-0.00535,-0.00041,0.31188,639,0.01,451,0.043,18.45,0.6,1.05,10400.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00322,0.00166,0.0014,-0.00517,8e-05,0.26714,5035,0.01,448,0.036,15.45,0.6,2.19,21800.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.002,0.00106,0.00142,-0.00496,0.00042,0.34169,680,0.01,453,0.047,20.45,0.6,0.55,5400.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00225,0.00096,0.00157,-0.00517,0.00033,0.35633,1014,0.01,454,0.05,21.45,0.6,0.41,4000.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00239,0.00089,0.00152,-0.00488,0.00027,0.37105,473,0.01,455,0.052,22.45,0.6,0.28,2700.0000000000005,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00241,0.00114,0.00198,-0.00458,-0.00011,0.32676,1919,0.01,452,0.045,19.45,0.6,0.75,7400.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00317,0.00184,0.00222,-0.00495,0.00037,0.2513,5014,0.01,447,0.033,14.45,0.6,2.7,26900.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00331,0.00204,0.00209,-0.00463,0.00044,0.23578,7266,0.01,446,0.031,13.45,0.6,3.27,32600.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00401,0.00238,0.00261,-0.00534,-0.00034,0.22019,18336,0.01,445,0.029,12.45,0.6,3.99,39800.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.00353,0.00267,0.00263,-0.0048,0.00036,0.20461,18810,0.01,444,0.026,11.45,0.6,4.51,44999.99999999999,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.01015,0.00596,0.00496,-0.0143,0.00045,0.21335,12853,0.02,443,0.024,10.45,0.6,5.26,26200.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.01025,0.00702,0.00551,-0.01473,-0.00011,0.19624,23730,0.02,442,0.022,9.45,0.6,5.99,29850.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.01722,0.011,0.00904,-0.02551,-3e-05,0.19174,20887,0.03,441,0.02,8.45,0.6,7.46,24766.666666666668,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.02978,0.01728,0.01426,-0.04519,2e-05,0.18934,55133,0.05,440,0.017,7.45,0.6,7.45,14800.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.04802,0.02596,0.02098,-0.07534,0.0003,0.18532,36836,0.07,439,0.015,6.45,0.6,9.5,13471.428571428569,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 13:30:00,432.55,2/18/2022,0.1,0.07503,0.03772,0.02873,-0.12519,0.00097,0.18157,58133,0.12,438,0.013,5.45,0.6,9.33,7675.0,5.0,29.34,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00262,0.00173,0.00154,-0.00514,-2e-05,0.26303,7229,0.01,449,0.035,15.06,0.6,1.76,17500.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00338,0.00157,0.00177,-0.00456,0.00035,0.27908,4508,0.01,450,0.037,16.06,0.6,1.35,13400.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00267,0.00143,0.00225,-0.00536,0.0,0.29443,685,0.01,451,0.039,17.06,0.6,1.05,10400.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00204,0.00106,0.00137,-0.00457,-0.00036,0.35372,517,0.01,455,0.049,21.06,0.6,0.28,2700.0000000000005,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00251,0.00114,0.00187,-0.00506,-0.00039,0.3244,698,0.01,453,0.044,19.06,0.6,0.55,5400.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00253,0.0011,0.00133,-0.00453,-0.00029,0.3391,1034,0.01,454,0.046,20.06,0.6,0.41,4000.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00353,0.00196,0.00169,-0.00494,-0.00039,0.24757,5136,0.01,448,0.032,14.06,0.6,2.19,21800.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00217,0.00127,0.00186,-0.00469,-8e-05,0.30974,1945,0.01,452,0.042,18.06,0.6,0.75,7400.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00297,0.00218,0.00244,-0.00459,0.00023,0.23243,5021,0.01,447,0.03,13.06,0.6,2.7,26900.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.12509,0.05879,0.04231,-0.21478,0.00101,0.17036,60809,0.22,438,0.009,4.06,0.6,9.33,4140.909090909091,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00387,0.00282,0.00267,-0.00544,0.00046,0.20013,18653,0.01,445,0.025,11.06,0.6,3.99,39800.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.07869,0.0413,0.03029,-0.12456,0.00116,0.17317,38746,0.14,439,0.012,5.06,0.6,9.5,6685.714285714284,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.05427,0.02944,0.02255,-0.08586,0.00063,0.18214,66474,0.08,440,0.014,6.06,0.6,7.45,9212.5,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.03137,0.01869,0.01395,-0.04461,0.00051,0.18261,21447,0.04,441,0.016,7.06,0.6,7.46,18550.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00372,0.00244,0.00251,-0.00526,0.00021,0.21621,7338,0.01,446,0.028,12.06,0.6,3.27,32600.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.01123,0.00741,0.00642,-0.0148,0.00016,0.19122,13030,0.01,443,0.021,9.06,0.6,5.26,52500.0,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.00469,0.00336,0.00233,-0.00478,-0.00017,0.1842,19086,0.01,444,0.023,10.06,0.6,4.51,44999.99999999999,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:00:00,433.94,2/18/2022,0.08,0.01843,0.01174,0.0092,-0.02485,0.00038,0.18625,24024,0.03,442,0.019,8.06,0.6,5.99,19866.666666666668,5.0,28.55,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.0024,0.00135,0.00188,-0.00517,-2e-05,0.3078,1105,0.01,454,0.041,17.8,0.6,0.41,4000.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00231,0.00143,0.00209,-0.00543,-0.00016,0.29222,709,0.01,453,0.039,16.8,0.6,0.55,5400.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00258,0.00157,0.00183,-0.00463,-0.00017,0.27681,1962,0.01,452,0.036,15.8,0.6,0.75,7400.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00285,0.00176,0.00187,-0.00461,0.00028,0.2613,685,0.01,451,0.034,14.8,0.6,1.05,10400.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00288,0.00195,0.00154,-0.00543,0.00018,0.24525,4669,0.01,450,0.032,13.8,0.6,1.35,13400.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00381,0.00223,0.00256,-0.005,-0.00023,0.22957,7237,0.01,449,0.029,12.8,0.6,1.76,17500.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00331,0.00259,0.00196,-0.00535,-0.00045,0.21341,5172,0.01,448,0.027,11.8,0.6,2.19,21800.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00413,0.00297,0.00254,-0.00474,0.0002,0.19789,5029,0.01,447,0.025,10.8,0.6,2.7,26900.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00233,0.00122,0.002,-0.00467,0.00038,0.32305,521,0.01,455,0.043,18.8,0.6,0.28,2700.0000000000005,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00469,0.00416,0.00237,-0.00465,0.00052,0.16459,18997,0.01,445,0.02,8.8,0.6,3.99,39800.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.28751,0.1079,0.06947,-0.56504,0.00272,0.15554,66344,0.57,438,0.004,1.8,0.6,9.33,1536.842105263158,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.18927,0.08614,0.0554,-0.32543,0.00142,0.15411,42304,0.32,439,0.006,2.8,0.6,9.5,2868.75,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.11489,0.06201,0.03919,-0.17478,0.00071,0.15383,74608,0.17,440,0.009,3.8,0.6,7.45,4282.35294117647,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.00482,0.00346,0.00292,-0.00488,0.00016,0.18125,7382,0.01,446,0.022,9.8,0.6,3.27,32600.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.04122,0.02672,0.0176,-0.05532,0.00019,0.16281,25622,0.05,442,0.013,5.8,0.6,5.99,11880.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.02663,0.01767,0.01205,-0.03452,0.00051,0.17104,13841,0.02,443,0.016,6.8,0.6,5.26,26200.0,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.01264,0.00942,0.00633,-0.01433,0.00051,0.16875,20447,0.01,444,0.018,7.8,0.6,4.51,44999.99999999999,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 14:30:00,436.2,2/18/2022,0.06,0.06755,0.04123,0.02699,-0.09552,0.00091,0.15672,22223,0.1,441,0.011,4.8,0.6,7.46,7359.999999999999,5.0,27.61,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.0045,0.00317,0.00281,-0.00466,0.00052,0.19309,5068,0.01,447,0.024,10.34,0.6,2.7,26900.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.0025,0.00143,0.00171,-0.00527,-0.00046,0.30486,1114,0.01,454,0.04,17.34,0.6,0.41,4000.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.00278,0.00151,0.0017,-0.00511,-0.00033,0.28913,710,0.01,453,0.037,16.34,0.6,0.55,5400.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.00307,0.00172,0.00212,-0.00484,0.00037,0.2732,1985,0.01,452,0.035,15.34,0.6,0.75,7400.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.00305,0.00186,0.00172,-0.00493,0.00018,0.25786,731,0.01,451,0.033,14.34,0.6,1.05,10400.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.00383,0.00212,0.00192,-0.00465,0.00042,0.24157,4889,0.01,450,0.031,13.34,0.6,1.35,13400.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.00338,0.0024,0.00202,-0.00474,-0.00039,0.22576,7284,0.01,449,0.028,12.34,0.6,1.76,17500.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.00412,0.00272,0.0027,-0.00523,-0.0002,0.20944,5299,0.01,448,0.026,11.34,0.6,2.19,21800.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.00269,0.00121,0.00177,-0.00453,0.00029,0.31966,543,0.01,455,0.042,18.34,0.6,0.28,2700.0000000000005,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.00433,0.00374,0.00311,-0.00505,-1e-05,0.17668,7559,0.01,446,0.021,9.34,0.6,3.27,32600.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.01278,0.01028,0.00713,-0.01471,-0.00013,0.16284,21762,0.01,444,0.017,7.34,0.6,4.51,44999.99999999999,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.0219,0.01673,0.00997,-0.02523,0.00064,0.155,15266,0.03,443,0.015,6.34,0.6,5.26,17433.333333333336,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.04357,0.02991,0.01844,-0.05527,1e-05,0.15468,26640,0.05,442,0.012,5.34,0.6,5.99,11880.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.0774,0.04783,0.02891,-0.10487,0.00061,0.15041,23714,0.1,441,0.01,4.34,0.6,7.46,7359.999999999999,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.21943,0.09866,0.05959,-0.37534,0.00226,0.14972,47129,0.35,439,0.005,2.34,0.6,9.5,2614.2857142857147,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.33093,0.11943,0.07286,-0.66098,0.00332,0.15107,75664,0.64,438,0.003,1.34,0.6,9.33,1357.8125,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.00536,0.00447,0.00243,-0.00451,0.0003,0.15979,19331,0.01,445,0.019,8.34,0.6,3.99,39800.0,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:00:00,436.66,2/18/2022,0.04,0.13527,0.07224,0.04347,-0.20507,0.00107,0.14966,86077,0.21,440,0.008,3.34,0.6,7.45,3447.619047619048,5.0,27.42,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00226,0.00102,0.00119,-0.00516,0.00034,0.36324,552,0.01,455,0.048,20.7,0.6,0.28,2700.0000000000005,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00355,0.002,0.00155,-0.00523,3e-05,0.25162,5344,0.01,448,0.032,13.7,0.6,2.19,21800.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00244,0.00115,0.00201,-0.00498,-0.00039,0.34734,1170,0.01,454,0.045,19.7,0.6,0.41,4000.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00245,0.00121,0.00177,-0.00485,0.00017,0.33144,821,0.01,453,0.043,18.7,0.6,0.55,5400.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00228,0.00136,0.00143,-0.00467,4e-05,0.31579,1995,0.01,452,0.041,17.7,0.6,0.75,7400.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00243,0.00148,0.00133,-0.00537,8e-05,0.30032,740,0.01,451,0.038,16.7,0.6,1.05,10400.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00334,0.00157,0.00198,-0.00493,7e-05,0.28452,4963,0.01,450,0.036,15.7,0.6,1.35,13400.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.0034,0.00185,0.00201,-0.00512,0.00043,0.26809,7307,0.01,449,0.034,14.7,0.6,1.76,17500.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00369,0.0023,0.00166,-0.00535,0.00012,0.23557,5107,0.01,447,0.029,12.7,0.6,2.7,26900.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.0039,0.00301,0.00273,-0.00454,0.00023,0.20293,21130,0.01,445,0.025,10.7,0.6,3.99,39800.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00338,0.0026,0.00258,-0.00548,3e-05,0.21904,7582,0.01,446,0.027,11.7,0.6,3.27,32600.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.05336,0.0377,0.02163,-0.06535,0.00066,0.14743,50850,0.07,439,0.011,4.7,0.6,9.5,13471.428571428569,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.0303,0.02273,0.01311,-0.03475,-6e-05,0.15298,94013,0.04,440,0.013,5.7,0.6,7.45,18525.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.09515,0.0604,0.03314,-0.12501,0.00122,0.1427,82588,0.12,438,0.009,3.7,0.6,9.33,7675.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.01273,0.00952,0.00664,-0.01432,-6e-05,0.17295,28220,0.01,442,0.018,7.7,0.6,5.99,59800.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00507,0.00421,0.00264,-0.00529,-9e-05,0.16899,15669,0.01,443,0.02,8.7,0.6,5.26,52500.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.02071,0.01548,0.01005,-0.02534,-8e-05,0.16601,26415,0.02,441,0.015,6.7,0.6,7.46,37200.0,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 15:30:00,434.3,2/18/2022,0.02,0.00408,0.00354,0.00272,-0.00461,0.00015,0.18581,22575,0.01,444,0.022,9.7,0.6,4.51,44999.99999999999,5.0,28.48,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00238,0.00115,0.00123,-0.00479,0.0005,0.35434,1176,0.01,454,0.046,19.84,0.6,0.41,4000.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00212,0.0012,0.00126,-0.00543,4e-05,0.33831,830,0.01,453,0.043,18.84,0.6,0.55,5400.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.003,0.0013,0.00173,-0.00463,-9e-05,0.32289,2034,0.01,452,0.041,17.84,0.6,0.75,7400.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00245,0.00148,0.00176,-0.00529,-0.00047,0.30639,1143,0.01,451,0.039,16.84,0.6,1.05,10400.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00277,0.00156,0.0019,-0.00519,-8e-05,0.29016,5192,0.01,450,0.036,15.84,0.6,1.35,13400.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00265,0.00176,0.00142,-0.00513,-0.00039,0.27392,7328,0.01,449,0.034,14.84,0.6,1.76,17500.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.0031,0.00197,0.0019,-0.0049,0.00039,0.25779,5378,0.01,448,0.032,13.84,0.6,2.19,21800.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00387,0.00221,0.00196,-0.00466,0.0004,0.24129,5111,0.01,447,0.03,12.84,0.6,2.7,26900.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00279,0.00102,0.00133,-0.00519,-1e-05,0.3707,570,0.01,455,0.048,20.84,0.6,0.28,2700.0000000000005,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00386,0.00294,0.00214,-0.00543,0.00038,0.20817,21211,0.01,445,0.025,10.84,0.6,3.99,39800.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.0217,0.02742,0.00956,-0.01558,0.00026,0.09718,85483,0.01,438,0.009,3.84,0.6,9.33,93200.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00802,0.01068,0.00399,-0.00473,-0.00029,0.10261,53085,0.01,439,0.011,4.84,0.6,9.5,94900.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00633,0.00794,0.00317,-0.00475,-0.00044,0.12066,96008,0.01,440,0.013,5.84,0.6,7.45,74400.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00337,0.00253,0.00215,-0.00451,-0.00044,0.22479,7586,0.01,446,0.027,11.84,0.6,3.27,32600.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00477,0.00493,0.00283,-0.00548,-0.00044,0.15578,28707,0.01,442,0.018,7.84,0.6,5.99,59800.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00423,0.00407,0.00218,-0.00484,-0.00031,0.17391,15790,0.01,443,0.02,8.84,0.6,5.26,52500.0,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00441,0.00339,0.00265,-0.00477,-0.00016,0.19038,22622,0.01,444,0.023,9.84,0.6,4.51,44999.99999999999,5.0,28.09,-0.154929452,0.0,0,0
2022-02-18 16:00:00,434.16,2/18/2022,0.0,0.00595,0.0062,0.00349,-0.00499,0.00047,0.13854,27087,0.01,441,0.016,6.84,0.6,7.46,74500.0,5.0,28.09,-0.154929452,0.0,0,0
